sensor_id,time,temperature,pressure,humidity,gas_resistance,smell
1,114646,26.833012,9.12557,44.651306,52631.578125,air
2,114701,26.977917,9.128217,44.082714,45519.203125,air
3,114756,27.040955,9.127428,43.861366,56276.105469,air
4,114811,27.723459,9.130206,42.223801,42105.261719,air
5,114866,27.464428,9.128997,42.64991,36270.898438,air
6,114921,27.496756,9.126483,42.239933,35634.742188,air
7,114977,27.452175,9.127569,41.970715,53792.8125,air
0,117591,27.055431,9.125921,44.000881,54689.167969,air
1,117646,26.873743,9.125629,44.503807,54065.46875,air
2,117701,27.015905,9.128169,43.983707,46817.847656,air
3,117756,27.086472,9.127465,43.740162,57879.265625,air
4,117811,27.753719,9.129992,42.118992,43389.832031,air
5,117866,27.504841,9.129209,42.533184,37026.324219,air
6,117921,27.521921,9.126321,42.146591,36581.878906,air
7,117976,27.482809,9.127533,41.877949,55399.265625,air
0,120590,27.098141,9.1258,43.909027,56128.042969,air
1,120646,26.937384,9.125812,44.407848,55363.320312,air
2,120701,27.061489,9.128284,43.891739,48724.78125,air
3,120756,27.139576,9.127472,43.656055,59493.375,air
4,120811,27.811716,9.129993,42.035442,44244.730469,air
5,120866,27.557877,9.129139,42.45435,38083.902344,air
6,120921,27.569736,9.126513,42.079922,37713.613281,air
7,120976,27.518549,9.127255,41.809845,56800.53125,air
0,123591,27.148386,9.125964,43.824158,57566.898438,air
1,123646,26.9883,9.125799,44.334755,57142.855469,air
2,123701,27.102011,9.128183,43.793114,49921.996094,air
3,123756,27.207851,9.127685,43.561718,60764.300781,air
4,123811,27.872234,9.130317,41.946194,45519.203125,air
5,123866,27.603338,9.129326,42.362556,39060.117188,air
6,123921,27.597418,9.126562,42.028992,38565.832031,air
7,123976,27.551737,9.127347,41.735474,57683.640625,air
0,126591,27.193607,9.126038,43.738724,58837.050781,air
1,126646,27.041759,9.126087,44.237656,58434.148438,air
2,126701,27.160259,9.128499,43.684479,51333.46875,air
3,126756,27.253368,9.127898,43.464748,62135.921875,air
4,126811,27.912582,9.130287,41.842678,46460.980469,air
5,126866,27.6488,9.129362,42.288975,39714.550781,air
6,126921,27.645233,9.126667,41.968353,39567.234375,air
7,126976,27.587479,9.127493,41.673431,59327.925781,air
0,129591,27.236317,9.126019,43.64698,60420.109375,air
1,129646,27.097767,9.12596,44.140896,59618.070312,air
2,129701,27.203314,9.128561,43.61055,52534.375,air
3,129756,27.306473,9.128028,43.374722,63194.273438,air
4,129811,27.965536,9.129981,41.77066,48503.222656,air
5,129866,27.689209,9.12952,42.202732,40506.328125,air
6,129922,27.672913,9.126698,41.875423,40544.820312,air
7,129976,27.625769,9.127729,41.60569,60462.917969,air
0,132590,27.284048,9.12613,43.561905,61686.746094,air
1,132646,27.153772,9.126165,44.025948,60634.769531,air
2,132701,27.256496,9.128642,43.507484,53522.894531,air
3,132756,27.354519,9.127995,43.254097,64483.628906,air
4,132811,27.993275,9.130106,41.6418,49430.390625,air
5,132866,27.722042,9.129688,42.121712,41210.558594,air
6,132921,27.715694,9.127112,41.814262,41491.085938,air
7,132976,27.646194,9.127717,41.535946,61865.636719,air
0,135590,27.334293,9.126066,43.446964,63054.1875,air
1,135646,27.202139,9.12613,43.898018,61597.691406,air
2,135701,27.302084,9.128415,43.415703,54654.140625,air
3,135756,27.410151,9.128057,43.152451,65674.703125,air
4,135811,28.038662,9.129992,41.568981,50274.941406,air
5,135867,27.772556,9.129604,42.024582,41939.710938,air
6,135921,27.750927,9.126786,41.734241,42356.054688,air
7,135976,27.681934,9.127687,41.467953,62683.644531,air
0,138590,27.382025,9.125931,43.374043,64483.628906,air
1,138646,27.258144,9.126021,43.819614,62729.722656,air
2,138701,27.345139,9.128313,43.299408,55724.859375,air
3,138756,27.460728,9.127971,43.080265,66753.585938,air
4,138811,28.086573,9.129985,41.484493,51395.300781,air
5,138866,27.800335,9.129073,41.9491,42737.898438,air
6,138922,27.803776,9.126599,41.668259,43039.675781,air
7,138976,27.725332,9.127367,41.436852,64144.324219,air
0,141591,27.419712,9.125718,43.287903,65322.785156,air
1,141646,27.303967,9.12586,43.721836,63808.574219,air
2,141701,27.400854,9.128251,43.245277,56612.117188,air
3,141756,27.511301,9.12746,42.972095,67706.953125,air
4,141811,28.137005,9.129925,41.406311,52308.949219,air
5,141866,27.840748,9.128762,41.899273,43434.0,air
6,141921,27.86669,9.126323,41.591442,43790.625,air
7,141976,27.784048,9.127325,41.353489,65322.785156,air
0,144590,27.449856,9.125515,43.20092,66597.296875,air
1,144646,27.334518,9.125625,43.622314,64974.621094,air
2,144701,27.433781,9.128075,43.140007,57489.332031,air
3,144756,27.541647,9.127253,42.879635,68909.828125,air
4,144811,28.167267,9.129766,41.307907,53322.222656,air
5,144867,27.873581,9.128615,41.782097,44198.894531,air
6,144921,27.879272,9.126493,41.496967,44661.550781,air
7,144976,27.789154,9.127084,41.264118,66184.078125,air
0,147591,27.495077,9.125534,43.067509,67922.523438,air
1,147646,27.372702,9.125523,43.487377,66338.429688,air
2,147701,27.479364,9.128173,43.018112,58675.222656,air
3,147756,27.584635,9.12725,42.752712,69983.59375,air
4,147811,28.184917,9.129722,41.184193,54168.429688,air
5,147866,27.903889,9.128658,41.682827,44802.238281,air
6,147921,27.884304,9.126378,41.377735,45373.980469,air
7,147976,27.80192,9.126975,41.169662,67599.679688,air
0,150591,27.527737,9.125718,42.986931,69133.132812,air
1,150646,27.39307,9.125342,43.398903,67173.96875,air
2,150701,27.51482,9.12796,42.919312,59451.925781,air
3,150756,27.614981,9.127292,42.630405,70737.773438,air
4,150812,28.227783,9.129569,41.105267,55291.578125,air
5,150866,27.954401,9.128574,41.573822,45714.285156,air
6,150921,27.932119,9.126221,41.347206,46309.695312,air
7,150976,27.85553,9.126947,41.097809,68467.507812,air
0,153591,27.547836,9.125717,42.898914,70445.789062,air
1,153646,27.403254,9.125497,43.291111,68193.929688,air
2,153701,27.550278,9.128273,42.814522,60206.960938,air
3,153756,27.630154,9.126878,42.530369,72480.179688,air
4,153811,28.26561,9.12986,41.043739,56054.300781,air
5,153866,27.989758,9.128421,41.505402,46259.488281,air
6,153921,27.987484,9.126055,41.287601,47958.035156,air
7,153976,27.914246,9.12719,41.050503,69584.125,air
0,156591,27.583008,9.12573,42.818699,71269.484375,air
1,156646,27.45162,9.125586,43.23019,68909.828125,air
2,156701,27.588266,9.127936,42.722168,61068.703125,air
3,156756,27.693371,9.127174,42.465832,72665.34375,air
4,156811,28.31604,9.129819,40.959743,56800.53125,air
5,156866,28.037745,9.128658,41.438435,47690.015625,air
6,156921,28.037817,9.126146,41.185558,48475.667969,air
7,156976,27.962753,9.127208,40.984097,70098.578125,air
0,159590,27.625717,9.125886,42.751427,72480.179688,air
1,159646,27.492352,9.125803,43.180496,69983.59375,air
2,159701,27.623722,9.127726,42.665817,61776.0625,air
3,159756,27.731304,9.127169,42.368492,73732.71875,air
4,159811,28.348822,9.129785,40.873791,57683.640625,air
5,159866,28.088257,9.128647,41.359703,48892.285156,air
6,159921,28.075565,9.126292,41.106075,49259.1875,air
7,159976,28.008703,9.127275,40.90546,71091.367188,air
0,162591,27.660889,9.125845,42.665257,72851.453125,air
1,162646,27.515265,9.125748,43.074303,70445.789062,air
2,162701,27.661709,9.127768,42.567482,62729.722656,air
3,162756,27.759121,9.127225,42.276012,74375.359375,air
4,162811,28.386648,9.129612,40.794403,58234.757812,air
5,162866,28.12109,9.128818,41.285038,49516.441406,air
6,162921,28.123379,9.126155,40.991886,49951.21875,air
7,162976,28.059763,9.127316,40.809471,71688.601562,air
0,165591,27.670938,9.125924,42.558186,74310.59375,air
1,165646,27.530539,9.125805,42.991463,71748.882812,air
2,165701,27.687037,9.127573,42.473778,63429.136719,air
3,165757,27.789465,9.127319,42.18985,76167.804688,air
4,165811,28.432037,9.130032,40.715908,59369.203125,air
5,165866,28.176655,9.128816,41.188858,49287.640625,air
6,165921,28.178745,9.12625,40.920422,50602.886719,air
7,165976,28.110819,9.127426,40.743416,72789.3125,air
0,168591,27.67345,9.125751,42.474346,74897.601562,air
1,168646,27.520355,9.12565,42.887577,72727.273438,air
2,168701,27.709829,9.127773,42.361725,64337.773438,air
3,168756,27.809696,9.127371,42.066734,76304.023438,air
4,168811,28.46986,9.129858,40.58886,59995.3125,air
5,168866,28.20191,9.128681,41.065224,50723.203125,air
6,168921,28.23411,9.126432,40.813145,51395.300781,air
7,168976,28.154217,9.127279,40.622749,73605.523438,air
0,171591,27.701084,9.125824,42.399441,76372.3125,air
1,171646,27.548359,9.125517,42.830441,72913.703125,air
2,171701,27.745285,9.127797,42.257214,64875.824219,air
3,171756,27.837513,9.12702,41.980366,78842.007812,air
4,171811,28.510208,9.129666,40.486027,60591.714844,air
5,171866,28.242321,9.128761,40.973457,50874.402344,air
6,171921,28.281925,9.126451,40.687183,52149.113281,air
7,171976,28.195065,9.127289,40.495892,74375.359375,air
0,174591,27.741282,9.125961,42.350021,76992.484375,air
1,174646,27.594181,9.125863,42.769348,73924.34375,air
2,174701,27.775677,9.127999,42.170277,65877.507812,air
3,174756,27.877972,9.127333,41.913383,79134.46875,air
4,174811,28.550552,9.129798,40.413029,61420.34375,air
5,174866,28.272629,9.129122,40.868568,51395.300781,air
6,174921,28.304575,9.126579,40.576378,52664.0625,air
7,174976,28.212936,9.12715,40.396408,75227.742188,air
0,177591,27.743793,9.12598,42.278275,77906.265625,air
1,177646,27.614548,9.125962,42.717392,74897.601562,air
2,177701,27.790873,9.128254,42.099697,66597.296875,air
3,177756,27.895672,9.127648,41.837864,80100.125,air
4,177811,28.578293,9.130012,40.302929,61955.46875,air
5,177866,28.300411,9.128926,40.769466,51958.59375,air
6,177921,28.327221,9.126517,40.483517,53189.277344,air
7,177976,28.246124,9.127134,40.280777,75964.390625,air
0,180591,27.786503,9.126331,42.223164,78842.007812,air
1,180646,27.627277,9.126243,42.640446,75560.804688,air
2,180701,27.828861,9.128531,42.019711,67226.890625,air
3,180756,27.915903,9.127645,41.744778,79725.945312,air
4,180811,28.608551,9.130101,40.19912,62637.632812,air
5,180866,28.34082,9.129102,40.683838,52534.375,air
6,180922,28.370005,9.126824,40.392948,53691.273438,air
7,180976,28.279312,9.127418,40.206944,76646.703125,air
0,183591,27.814137,9.126371,42.13036,79503.109375,air
1,183646,27.657825,9.126236,42.559551,76304.023438,air
2,183701,27.849121,9.128461,41.949768,68467.507812,air
3,183756,27.94372,9.127862,41.670467,81166.773438,air
4,183811,28.643854,9.130478,40.131618,63007.628906,air
5,183866,28.373653,9.129417,40.597408,53056.996094,air
6,183921,28.382587,9.126891,40.287148,54444.917969,air
7,183976,28.3125,9.127526,40.121223,77481.84375,air
0,186591,27.844284,9.126483,42.097836,80477.835938,air
1,186647,27.701101,9.126317,42.504257,77062.007812,air
2,186701,27.879513,9.128123,41.887024,68798.710938,air
3,186756,27.98671,9.128001,41.621742,81012.65625,air
4,186811,28.681681,9.130215,40.034687,64096.144531,air
5,186866,28.414066,9.129294,40.51186,54410.203125,air
6,186921,28.435434,9.126843,40.233486,54829.726562,air
7,186976,28.353344,9.127463,40.042336,77977.460938,air
0,189591,27.871918,9.126295,42.011078,81166.773438,air
1,189646,27.757107,9.126362,42.450447,77481.84375,air
2,189701,27.927631,9.128435,41.820301,69301.570312,air
3,189756,28.039814,9.128095,41.544384,82901.554688,air
4,189811,28.74472,9.130251,39.970299,64532.390625,air
5,189866,28.464579,9.129284,40.445469,54271.78125,air
6,189921,28.503384,9.126901,40.139862,55399.265625,air
7,189976,28.41717,9.127536,39.983879,78479.460938,air
0,192591,27.897039,9.126194,41.94804,81867.601562,air
1,192646,27.772381,9.126279,42.355831,77764.273438,air
2,192701,27.950424,9.128296,41.750721,69640.914062,air
3,192756,28.060043,9.127843,41.481197,83306.21875,air
4,192811,28.777502,9.130271,39.896656,64925.183594,air
5,192866,28.497412,9.129041,40.371124,54794.519531,air
6,192921,28.538614,9.126695,40.066437,56201.976562,air
7,192976,28.460567,9.127723,39.893414,79134.46875,air
0,195591,27.922165,9.12595,41.879028,82580.648438,air
1,195646,27.79784,9.125948,42.280479,78769.234375,air
2,195701,27.990946,9.128119,41.665134,70562.296875,air
3,195756,28.103033,9.127698,41.396801,84127.507812,air
4,195811,28.832977,9.130195,39.801773,65674.703125,air
5,195867,28.545399,9.128887,40.286507,55761.273438,air
6,195921,28.599014,9.126691,39.995819,56612.117188,air
7,195976,28.509073,9.127406,39.809505,79651.523438,air
0,198591,27.959848,9.125876,41.81147,83306.21875,air
1,198646,27.830936,9.125838,42.224094,79061.148438,air
2,198701,28.02387,9.12789,41.620796,71388.734375,air
3,198756,28.128321,9.127557,41.35207,85304.898438,air
4,198811,28.86828,9.130019,39.722519,66545.359375,air
5,198866,28.593388,9.129027,40.213909,55724.859375,air
6,198921,28.631729,9.126465,39.904335,57104.617188,air
7,198976,28.544811,9.127392,39.736111,80477.835938,air
0,201591,28.000046,9.125751,41.768158,83797.054688,air
1,201646,27.861485,9.12562,42.19751,79725.945312,air
2,201701,28.056793,9.127983,41.540413,71568.351562,air
3,201756,28.158667,9.127509,41.278187,85390.257812,air
4,201811,28.890976,9.1298,39.624115,66701.40625,air
5,201866,28.626217,9.128692,40.12767,56876.25,air
6,201921,28.641794,9.126266,39.810406,57566.898438,air
7,201976,28.565237,9.127182,39.631351,80706.179688,air
0,204591,28.025167,9.125772,41.7052,84712.109375,air
1,204646,27.874212,9.125567,42.102711,80025.007812,air
2,204701,28.082119,9.127807,41.483223,72112.679688,air
3,204756,28.176367,9.127398,41.226681,86428.085938,air
4,204811,28.911148,9.129829,39.537346,67226.890625,air
5,204866,28.646423,9.128638,40.028103,57605.761719,air
6,204921,28.644312,9.126183,39.715698,57997.28125,air
7,204976,28.585659,9.127258,39.544468,81476.765625,air
0,207591,28.027679,9.125616,41.639671,85304.898438,air
1,207646,27.876759,9.125503,42.060913,80782.578125,air
2,207701,28.097315,9.127935,41.412888,72603.515625,air
3,207756,28.189011,9.127299,41.138969,86779.664062,air
4,207811,28.951496,9.12987,39.488388,68577.554688,air
5,207866,28.689358,9.128695,39.978966,57761.734375,air
6,207921,28.712259,9.12629,39.681622,58594.644531,air
7,207976,28.649481,9.127116,39.498001,81946.226562,air
0,210591,28.050289,9.125511,41.558521,85906.039062,air
1,210646,27.907307,9.125527,41.974239,81321.476562,air
2,210701,28.132771,9.127994,41.344879,73415.546875,air
3,210756,28.221888,9.127184,41.077328,87491.453125,air
4,210811,28.996883,9.129539,39.428154,68139.476562,air
5,210866,28.729771,9.128571,39.905632,57879.265625,air
6,210921,28.755041,9.125954,39.597321,58837.050781,air
7,210976,28.682669,9.127064,39.424438,82660.640625,air
0,213591,28.082951,9.12531,41.532333,86253.367188,air
1,213646,27.948038,9.125463,41.942841,81789.140625,air
2,213701,28.163162,9.127818,41.282314,74052.648438,air
3,213756,28.254761,9.127227,40.99789,88306.3125,air
4,213811,29.017059,9.129622,39.317768,69357.898438,air
5,213866,28.757553,9.128562,39.830925,58756.023438,air
6,213921,28.767624,9.126071,39.527538,59410.535156,air
7,213976,28.700541,9.126979,39.349236,83062.945312,air
0,216591,28.12817,9.125416,41.471722,87045.226562,air
1,216646,27.986225,9.125588,41.887119,82341.585938,air
2,216701,28.188488,9.127748,41.195217,74635.570312,air
3,216757,28.29269,9.127166,40.942799,88673.367188,air
4,216811,29.049839,9.129641,39.256203,69077.171875,air
5,216866,28.78281,9.128742,39.708149,58959.003906,air
6,216921,28.785242,9.126195,39.428699,59785.148438,air
7,216976,28.715857,9.126959,39.238201,83550.914062,air
0,219591,28.14827,9.125695,41.408272,87581.25,air
1,219646,28.021866,9.125745,41.795086,82901.554688,air
2,219701,28.231543,9.127718,41.134121,75560.804688,air
3,219756,28.330624,9.127105,40.881786,89136.492188,air
4,219811,29.110357,9.129854,39.168072,70796.460938,air
5,219866,28.830795,9.128791,39.64769,59576.449219,air
6,219921,28.817957,9.125899,39.367104,60079.792969,air
7,219976,28.751598,9.126963,39.188736,84544.25,air
0,222591,28.145758,9.125604,41.336315,88215.023438,air
1,222646,28.016775,9.125492,41.740471,83143.875,air
2,222701,28.234076,9.127989,41.08646,76099.882812,air
3,222756,28.325565,9.127153,40.810032,89887.640625,air
4,222811,29.122967,9.129897,39.110264,70387.679688,air
5,222866,28.845951,9.128803,39.589615,59869.035156,air
6,222921,28.860739,9.126136,39.324387,60721.0625,air
7,222976,28.782232,9.126943,39.144646,85049.835938,air
0,225591,28.178417,9.125701,41.280304,88765.601562,air
1,225646,28.054958,9.125477,41.708809,84127.507812,air
2,225701,28.264465,9.127847,41.029961,76372.3125,air
3,225756,28.355911,9.127088,40.748199,90555.359375,air
4,225811,29.138098,9.129798,39.04092,71448.507812,air
5,225866,28.858578,9.128799,39.525314,60462.917969,air
6,225921,28.875839,9.126186,39.237213,60764.300781,air
7,225976,28.787342,9.126823,39.080009,85219.710938,air
0,228591,28.216101,9.125573,41.242775,89323.101562,air
1,228646,28.088055,9.125682,41.652569,84377.0625,air
2,228701,28.302454,9.12769,40.986317,76715.609375,air
3,228756,28.388784,9.126987,40.686684,90844.570312,air
4,228811,29.15827,9.129613,38.966228,72418.671875,air
5,228866,28.896463,9.128716,39.451859,60850.960938,air
6,228921,28.870804,9.126112,39.177486,61288.003906,air
7,228976,28.81542,9.126801,38.994213,85733.421875,air
0,231590,28.2362,9.125712,41.179398,89793.054688,air
1,231646,28.103329,9.125793,41.588326,84880.632812,air
2,231702,28.304987,9.127581,40.890797,77481.84375,air
3,231756,28.401428,9.127015,40.640686,91723.398438,air
4,231811,29.178442,9.129607,38.932945,72418.671875,air
5,231866,28.914143,9.128967,39.406048,61156.234375,air
6,231921,28.908554,9.126257,39.134262,61731.371094,air
7,231976,28.828186,9.126744,38.965984,86868.0,air
0,234590,28.266348,9.125735,41.129108,90267.984375,air
1,234646,28.131332,9.125604,41.543522,84712.109375,air
2,234701,28.342976,9.127731,40.847172,77341.390625,air
3,234756,28.436832,9.127095,40.5854,91330.71875,air
4,234811,29.211224,9.129608,38.889217,73289.4375,air
5,234866,28.952026,9.128862,39.332638,61464.585938,air
6,234921,28.941269,9.126064,39.102325,62181.199219,air
7,234976,28.871586,9.126881,38.935162,87223.171875,air
0,237591,28.286444,9.125804,41.095589,91233.070312,air
1,237647,28.15679,9.125745,41.492451,85304.898438,air
2,237701,28.360706,9.127587,40.783344,78479.460938,air
3,237756,28.477291,9.127497,40.530689,94377.882812,air
4,237811,29.251572,9.129827,38.846321,73415.546875,air
5,237866,28.967182,9.128968,39.316406,61865.636719,air
6,237921,28.99412,9.126279,39.072575,62454.257812,air
7,237976,28.904774,9.127128,38.885479,87491.453125,air
0,240590,28.319103,9.125899,41.021744,91526.632812,air
1,240646,28.177158,9.125897,41.440815,85819.648438,air
2,240702,28.398693,9.127791,40.757683,78842.007812,air
3,240756,28.502583,9.127728,40.486141,95380.03125,air
4,240811,29.281834,9.129897,38.784607,73163.757812,air
5,240866,29.010117,9.129121,39.267414,62000.484375,air
6,240921,29.014252,9.126561,38.99197,62868.371094,air
7,240976,28.92775,9.127135,38.840622,88123.921875,air
0,243591,28.346741,9.126081,40.98909,91723.398438,air
1,243646,28.207706,9.125872,41.402336,86515.710938,air
2,243701,28.429083,9.127921,40.69529,78769.234375,air
3,243756,28.525339,9.127761,40.42355,95970.007812,air
4,243811,29.286875,9.130026,38.708378,74310.59375,air
5,243866,29.025272,9.129169,39.191574,62683.644531,air
6,243921,28.986568,9.126567,38.929867,63194.273438,air
7,243976,28.914988,9.127069,38.750507,88858.039062,air
0,246591,28.374374,9.125995,40.896851,92318.789062,air
1,246647,28.230618,9.125957,41.309074,86340.640625,air
2,246701,28.456944,9.128142,40.614704,79503.109375,air
3,246756,28.535456,9.127752,40.347759,95916.070312,air
4,246811,29.296961,9.130157,38.638634,74766.351562,air
5,246866,29.045477,9.12919,39.098442,62729.722656,air
6,246921,28.984051,9.126929,38.852791,63665.753906,air
7,246976,28.943066,9.127576,38.676674,88765.601562,air
0,249591,28.3995,9.125946,40.840099,94117.648438,air
1,249646,28.250982,9.125863,41.245514,87671.234375,air
2,249701,28.472137,9.127999,40.532734,79503.109375,air
3,249756,28.568329,9.128042,40.2686,96512.726562,air
4,249811,29.334787,9.130356,38.589615,75227.742188,air
5,249866,29.075785,9.129269,39.036221,63147.507812,air
6,249921,29.034384,9.126758,38.828697,63856.324219,air
7,249976,28.976257,9.127418,38.6507,89416.695312,air
0,252591,28.417084,9.126029,40.758717,95380.03125,air
1,252646,28.28153,9.125941,41.165165,87401.84375,air
2,252701,28.489868,9.128219,40.474976,80025.007812,air
3,252756,28.586033,9.128019,40.211445,96841.3125,air
4,252811,29.342352,9.130324,38.525532,75560.804688,air
5,252866,29.075785,9.129175,38.98859,63194.273438,air
6,252921,29.031866,9.126964,38.781185,64483.628906,air
7,252976,28.973703,9.12745,38.591324,90267.984375,air
0,255591,28.439693,9.126029,40.713631,95380.03125,air
1,255646,28.296808,9.12598,41.113037,87401.84375,air
2,255701,28.512659,9.128039,40.405853,80553.804688,air
3,255756,28.601202,9.12771,40.177666,96841.3125,air
4,255811,29.349918,9.129972,38.479164,75762.0625,air
5,255866,29.095989,9.129233,38.931267,64192.578125,air
6,255921,29.054516,9.126865,38.736404,64875.824219,air
7,255976,28.991573,9.127399,38.540077,90459.367188,air
0,258591,28.457281,9.125974,40.656086,96240.601562,air
1,258646,28.309534,9.125736,41.066628,88581.3125,air
2,258701,28.535452,9.128058,40.372574,81321.476562,air
3,258756,28.623962,9.127728,40.132904,97672.640625,air
4,258811,29.354959,9.12992,38.444332,76372.3125,air
5,258866,29.103567,9.129089,38.896378,64532.390625,air
6,258921,29.057034,9.12673,38.70126,64925.183594,air
7,258976,28.994125,9.127295,38.510822,91038.40625,air
0,261591,28.494965,9.125863,40.630554,96132.179688,air
1,261646,28.345175,9.125506,41.046715,88673.367188,air
2,261701,28.565845,9.128009,40.328201,81867.601562,air
3,261756,28.651779,9.127801,40.094631,98575.28125,air
4,261811,29.380177,9.130239,38.405781,77062.007812,air
5,261866,29.126297,9.129163,38.857201,64532.390625,air
6,261921,29.062067,9.126752,38.695908,65422.949219,air
7,261976,29.019657,9.127429,38.489933,91624.914062,air
0,264591,28.467331,9.125578,40.556087,97393.953125,air
1,264646,28.345175,9.125823,40.986923,88950.664062,air
2,264701,28.558247,9.127864,40.279621,81946.226562,air
3,264756,28.64925,9.127833,40.041195,98860.78125,air
4,264811,29.37261,9.13002,38.404972,76923.078125,air
5,264866,29.141453,9.129287,38.817204,65222.929688,air
6,264921,29.072132,9.126554,38.679283,65573.773438,air
7,264976,29.047739,9.127441,38.463432,91135.632812,air
0,267591,28.527624,9.125834,40.544983,97393.953125,air
1,267646,28.383362,9.12563,40.955345,89229.695312,air
2,267701,28.608898,9.128014,40.261379,82262.210938,air
3,267756,28.684652,9.127807,40.027378,99378.882812,air
4,267811,29.392786,9.130085,38.37767,77552.257812,air
5,267866,29.169235,9.128995,38.778584,65674.703125,air
6,267921,29.087231,9.126798,38.645512,65725.289062,air
7,267976,29.055395,9.127379,38.434734,91921.007812,air
0,270591,28.535162,9.125823,40.510151,97505.234375,air
1,270646,28.391001,9.125799,40.914375,89698.671875,air
2,270701,28.61903,9.128104,40.196888,82421.117188,air
3,270756,28.694769,9.12785,39.981262,99902.4375,air
4,270811,29.390263,9.130262,38.324375,78048.78125,air
5,270866,29.15913,9.128956,38.741817,65979.382812,air
6,270921,29.067099,9.126948,38.619743,66132.78125,air
7,270976,29.029867,9.127299,38.384773,92418.773438,air
0,273591,28.547724,9.125729,40.469948,98291.421875,air
1,273646,28.411366,9.12595,40.904713,89136.492188,air
2,273701,28.631693,9.127927,40.168484,83469.1875,air
3,273756,28.722586,9.128049,39.97253,100078.1875,air
4,273811,29.450785,9.130313,38.336758,78120.234375,air
5,273866,29.204594,9.129345,38.728897,65573.773438,air
6,273921,29.145115,9.126823,38.63995,67279.898438,air
7,273976,29.088583,9.127486,38.408775,94221.570312,air
0,276591,28.562796,9.126056,40.453793,98065.507812,air
1,276646,28.421549,9.125719,40.864021,89982.421875,air
2,276701,28.651953,9.128056,40.140915,83550.914062,air
3,276756,28.740286,9.1279,39.944965,100195.695312,air
4,276811,29.473476,9.130219,38.339203,78624.078125,air
5,276866,29.222271,9.129108,38.724865,66493.507812,air
6,276921,29.175314,9.126698,38.631409,66701.40625,air
7,276976,29.116665,9.127586,38.388184,94325.71875,air
0,279591,28.587921,9.125813,40.432819,98918.085938,air
1,279646,28.444462,9.125734,40.860622,89793.054688,air
2,279701,28.682346,9.128003,40.138313,84210.523438,air
3,279756,28.768103,9.12801,39.924435,101026.046875,air
4,279811,29.488607,9.130405,38.281906,78987.96875,air
5,279866,29.247528,9.129215,38.691921,66286.898438,air
6,279921,29.175314,9.126628,38.572414,67814.570312,air
7,279976,29.137091,9.127696,38.36676,95061.273438,air
0,282591,28.608017,9.12595,40.40535,99785.617188,air
1,282646,28.47501,9.126077,40.828205,90555.359375,air
2,282702,28.705139,9.128186,40.117001,84127.507812,air
3,282756,28.785807,9.127969,39.908676,101931.117188,air
4,282811,29.50626,9.130434,38.266125,79134.46875,air
5,282866,29.275311,9.129578,38.665207,66963.117188,air
6,282921,29.187897,9.126362,38.561974,68248.46875,air
7,282976,29.160069,9.12781,38.345623,95380.03125,air
0,285591,28.65324,9.126196,40.422272,99321.046875,air
1,285646,28.513195,9.125885,40.820545,90844.570312,air
2,285701,28.745661,9.128408,40.079758,84377.0625,air
3,285756,28.821209,9.128084,39.877174,101205.773438,air
4,285811,29.53652,9.130594,38.245815,79429.101562,air
5,285866,29.298044,9.129558,38.637951,67226.890625,air
6,285921,29.202997,9.126657,38.540005,68139.476562,air
7,285977,29.170279,9.127944,38.323109,96024.007812,air
0,288591,28.670826,9.126348,40.376698,99669.070312,air
1,288647,28.53356,9.126002,40.798935,91038.40625,air
2,288701,28.760855,9.128301,40.057602,84712.109375,air
3,288756,28.843967,9.12826,39.850178,101992.03125,air
4,288811,29.571823,9.130846,38.231937,80250.78125,air
5,288866,29.333401,9.129665,38.618004,67706.953125,air
6,288921,29.240744,9.126906,38.532276,68965.515625,air
7,288976,29.193256,9.128076,38.290169,95647.296875,air
0,291590,28.690924,9.126294,40.37299,100078.1875,air
1,291646,28.576839,9.126554,40.785873,90941.382812,air
2,291701,28.793781,9.128612,40.049332,85134.6875,air
3,291756,28.88443,9.128396,39.836941,102236.421875,air
4,291811,29.604605,9.130631,38.223671,79950.03125,air
5,291866,29.358658,9.12964,38.644493,67760.71875,air
6,291921,29.270945,9.127096,38.511948,68030.828125,air
7,291976,29.221338,9.128088,38.28138,95647.296875,air
0,294591,28.718561,9.126543,40.34042,100549.882812,air
1,294646,28.597204,9.126372,40.758301,91428.570312,air
2,294701,28.803909,9.128668,40.038528,85219.710938,air
3,294756,28.899601,9.128442,39.815014,102914.570312,air
4,294811,29.622257,9.13073,38.202007,80477.835938,air
5,294866,29.391491,9.129844,38.600506,67706.953125,air
6,294921,29.301144,9.127075,38.503399,67922.523438,air
7,294976,29.264736,9.128276,38.274227,96349.265625,air
0,297591,28.751221,9.126516,40.308407,101265.820312,air
1,297647,28.632847,9.126511,40.738403,91624.914062,air
2,297701,28.846964,9.128997,40.001583,85733.421875,air
3,297756,28.942591,9.128633,39.796154,102543.5625,air
4,297811,29.652515,9.131088,38.164028,80477.835938,air
5,297866,29.411697,9.130053,38.561096,68303.09375,air
6,297921,29.311209,9.127138,38.463207,69470.828125,air
7,297976,29.282608,9.12826,38.23484,96896.289062,air
0,300591,28.776342,9.126657,40.299328,101748.804688,air
1,300646,28.655758,9.126403,40.699177,91624.914062,air
2,300701,28.874823,9.129018,39.962959,85906.039062,air
3,300756,28.957764,9.128625,39.750633,103476.148438,air
